press_date_at,pressing_time,die_number,production_number,specific_weight,production_length,production_weight,discard_thickness,discard_weight,pressing_type,plan_billet_quantities,actual_billet_quantities,billet_length,billet_size,work_quantity,total_ng,total_ok,dimension_check_date,etching_check_date,aging_check_date,packing_check_date,code_301,code_302,code_303,code_304,code_305,code_306,code_307,code_308,code_309,code_310,code_311,code_312,code_313,code_314,code_315,code_316,code_317,code_318,code_319,code_320,code_321,code_322,code_323,code_324,code_351,code_401,machine,mfg
2026-02-03,0.90,CQ20T3-V02B-ZZZ,C2Q20A-AD136A30K,1.83681,3,5.51,25,2.98,●,8,8,600,9,79,0,79,2026-02-05,2026-02-04,,2026-02-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN
2026-02-03,0.87,CXS25S2-V02E,CXS25A-AS990-20K,3.528,2,7.056,25,2.98,●,7,7,1200,9,111,1,110,2026-02-05,2026-02-05,,2026-02-09,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2026-02-03,0.63,CQ32T-V02B,C2Q32-04-J0779-K,2.56,2,5.12,60,7.14,●,5,5,1200,9,113,5,108,2026-02-05,2026-02-04,,2026-02-10,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2026-02-03,0.28,CUJ06A-V02D,CUJ06A-P7101A20K,0.581,2,1.162,25,2.98,〇,1,1,600,9,1,1,0,2026-02-05,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,VN
2026-02-03,0.93,CXS15P-V01D,CXS15J-28748-20K,0.489,2,0.978,35,4.17,●,10,10,600,9,520,2,518,2026-02-05,2026-02-04,,2026-02-11,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2026-02-03,0.30,CUJ10A-V02D,CUJ10A-P7103A20K,0.691,2,1.382,25,2.98,〇,1,1,600,9,1,1,0,2026-02-05,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,VN
2026-02-03,1.38,CA40T-V02C,S370A63T47X40X30,1.27444,3,3.823,35,4.17,●,16,16,600,9,221,15,206,2026-02-05,2026-02-04,,2026-02-11,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,VN
2026-02-03,1.82,VV14M1-V01D-ZZZ,DXT199-20-23-30,2.58,3,7.74,50,5.95,●,0,11,1200,9,164,1,163,2026-02-05,2026-02-04,,2026-02-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,VN
2026-02-03,0.70,CXS10S2-V01E,CXS10A-AS987-20K,1.52,2,3.04,30,3.57,〇,5,5,600,9,87,87,0,2026-02-10,2026-02-04,,,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Dubai
2026-02-02,0.65,CYB15C-V01D,CYB15L-AS377-30K,0.732,3,2.196,35,4.17,●,5,5,600,9,120,1,119,2026-02-03,2026-02-04,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Dubai
2026-02-02,0.40,CXS25S3-V02D,CXS25A-BA024-20K,2.768,2,5.536,25,2.98,◎,3,3,1200,9,62,49,13,2026-02-04,2026-02-04,,2026-03-02,0,3,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2026-02-02,1.17,CXS20S2-V01E,CXS20A-AS989-20K,2.4,2,4.8,25,2.98,●,14,14,600,9,152,1,151,2026-02-05,2026-02-04,,2026-02-06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2026-02-02,1.05,CQ40T3-V02B-ZZZ,C2Q40A-AD139A30K,2.77506,3,8.325,25,2.98,●,18,9,1200,9,125,2,123,2026-02-04,2026-02-04,,2026-02-09,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN
2026-02-02,2.10,CQ12T3L-V02B-ZZZ,C2Q12A-AD367-30K,1.00683,3,3.02,25,2.98,●,14,14,600,9,251,8,243,2026-02-03,2026-02-04,,2026-02-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,VN
2026-02-02,0.25,CYR63SR-V01D,CYR63E-AX668-30K,1.871,3,5.613,25,2.98,〇,1,1,1200,9,1,1,0,2026-02-05,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Dubai
2026-02-02,2.33,CYR20SR-V02D,CYR20E-AX663-30K,0.595,3,1.785,25,2.98,●,14,14,600,9,419,34,385,2026-02-04,2026-02-04,,2026-02-06,0,0,0,14,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,Dubai
2026-02-02,0.43,MHZ32B-V01D,P4811501-M-1,5.4999,2,11,50,5.95,●,8,4,1200,9,36,0,36,2026-02-04,2026-02-04,,2026-02-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2026-02-02,1.02,MLU25LB-V01E,MLU25-27-Z0411-K,3.3,2,6.6,25,2.98,●,9,9,1200,9,152,0,152,2026-02-04,2026-02-04,,2026-02-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2026-02-02,0.70,MXS25TB-V02D,P3800602-M-2,4.22,2,8.44,25,2.98,●,7,8,1200,9,103,7,96,2026-02-04,2026-02-04,,2026-02-06,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,Dubai
2026-01-30,0.35,CYR40B-V01D,CYR40K-AX666-20K,3.769,2,7.538,35,4.17,◎,3,3,1200,9,43,0,43,2026-02-03,2026-02-02,,2026-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2026-01-30,1.03,PS50-V01D,S500A61T50X14X30,4.96476,3,14.894,55,6.55,●,8,8,1200,9,56,8,48,2026-02-03,2026-02-02,,2026-02-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,VN
2026-01-30,2.70,CYR15SR-V02D,CYR15E-AX662-30K,0.482,3,1.446,25,2.98,●,18,18,600,9,648,11,637,,2026-02-02,,2026-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,Dubai
2026-01-30,0.37,MGPLA0B2-V01D,MGPA0A-AC910-20K,26.989,2,53.978,35,4.17,〇,2,2,1200,14,1,1,0,2026-02-02,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Dubai
2026-01-30,0.58,CP96A0T4-V01D,C96A0ABAZ038-30K,7.629,3,22.887,25,2.98,〇,1,1,1200,14,1,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Dubai
2026-01-30,0.85,CM40AS-V01D,C2M040K03-68717B,4.311,3,12.933,40,4.76,●,14,14,1200,9,112,7,105,2026-02-03,2026-02-02,,2026-02-05,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,VN
2026-01-30,0.65,CG80H3-V01D,C1G80L-AX760-30K,15.5,3,46.5,35,4.17,◎,6,6,1200,14,30,13,17,2026-02-06,2026-02-05,,2026-02-10,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Dubai
2026-01-30,2.22,XLA25B2-V04B,XLA25-1B-S,7.28,2,14.56,35,4.17,●,14,14,1200,9,97,98,-1,2026-02-03,2026-02-04,,2026-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,1,0,0,0,0,0,0,1,Dubai
2026-01-30,0.90,MXS08B-V03D,P3800201B-M,1,2,2,25,2.98,●,7,7,600,9,181,0,181,2026-02-03,2026-02-04,,2026-02-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2026-01-30,0.25,CY1S25PB-V01D,CYS25JBAJ028A-20K,4.69,2,9.38,25,2.98,〇,1,1,1200,9,1,1,0,2026-02-05,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,VN
2026-01-30,0.33,CP9640T4-V02D,C9640ABAZ034-30K,2.459,3,7.377,25,2.98,〇,1,1,600,9,1,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,VN
2026-01-30,0.93,MXS12B-V03D,P3800301B-M,1.66,2,3.32,25,2.98,◎,7,5,600,9,80,80,0,2026-02-04,2026-02-04,,,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2026-01-30,0.33,MSQ10B2-V04D,P6260101-D,3.26,2.045,6.667,35,4.17,〇,2,2,1200,9,1,1,0,2026-02-03,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,VN
2026-01-30,0.47,MYM16BH-V01E,MYM16-42AK0500-20K,0.2,2,0.4,25,2.98,〇,1,1,600,9,1,1,0,2026-02-02,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,VN
2026-01-30,0.50,CY1S06PB-V01D,CYS06JBAJ024A-20K,1.445,2,2.89,25,2.98,〇,1,1,600,9,1,1,0,2026-02-05,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,VN
2026-01-30,0.67,MGPM20B2-V02D,MGP20A-AC893-30K,5.03,3,15.09,50,5.95,●,6,6,1200,9,41,1,40,2026-02-03,2026-02-04,,2026-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,VN
2026-01-30,0.67,CQ50T3-V02B-ZZZ,C2Q50A-AD140A30K,4.15908,3,12.477,25,2.98,〇,8,8,1200,9,1,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,VN
2026-01-30,0.78,MGPL20B2-V02D,MGP20A-AC903-30K,4.49,3,13.47,25,2.98,●,7,7,1200,9,55,0,55,2026-02-03,2026-02-04,,2026-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN
2026-01-29,0.83,PS63-V03D,S500A61T63X14X20,8.046,2,16.092,35,4.17,◎,6,8,1200,9,47,9,38,2026-02-04,2026-02-02,,2026-02-05,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN
2026-01-29,0.37,MGPL63B2-V02D,MGP63A-AC908-20K,16.33,2,32.66,35,4.17,〇,1,1,1200,14,1,1,0,2026-02-09,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Dubai
2026-01-29,0.27,MGPL80B2-V02D,MGP80A-AC909-20K,17.96,2,35.92,35,4.17,〇,1,1,1200,14,1,1,0,2026-02-09,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Dubai
2026-01-29,0.55,PS63-V03D,S500A61T63X14X20,8.046,2,16.092,35,4.17,◎,6,6,1200,9,36,36,0,2026-02-04,2026-02-02,,,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,1,VN
2026-01-29,0.20,MGPM80B2-V02D,MGP80A-AC899-20K,19.799,2,39.598,35,4.17,〇,1,1,1200,14,1,1,0,2026-02-09,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Dubai
2026-01-29,0.92,CM25AH-V01D,C2M025K02-68715B,2.003,3,6.009,60,7.14,●,14,14,600,9,125,0,125,2026-01-30,2026-02-02,,2026-02-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN
2026-01-29,0.23,CY1S20PA-V01D,CYS20JAAJ027A-20K,3.742,2,7.484,25,2.98,〇,1,1,1200,9,1,1,0,2026-01-30,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,VN
2026-01-29,0.27,CY1S25PA-V01D,CYS25JAAJ028A-20K,4.077,2,8.154,25,2.98,〇,1,1,1200,9,1,1,0,2026-01-30,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,VN
2026-01-29,0.65,CXS32S2-V01E,CXS32A-AS991-20K,5.19,2,10.38,40,4.76,●,6,6,1200,9,59,0,59,2026-01-30,2026-02-02,,2026-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2026-01-29,1.55,MGPL20B2-V01D,MGP20A-AC903-30K,4.49,3,13.47,25,2.98,●,21,14,1200,9,111,2,109,2026-02-02,2026-02-02,,2026-02-03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,VN
2026-01-29,2.35,CYR20SR-V02D,CYR20E-AX663-30K,0.595,3,1.785,25,2.98,●,14,14,600,9,418,11,407,2026-02-02,2026-02-02,,2026-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,Dubai
2026-01-29,0.78,MXQ25B-V02D,P3802801B-M,4.46,2,8.92,35,4.17,●,10,10,1200,9,120,2,118,2026-02-02,2026-02-02,,2026-01-28,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN
2026-01-29,1.15,MXQ16B-V02D,P3802601B-M,2.15,2,4.3,40,4.76,●,12,12,600,9,143,11,132,2026-02-04,2026-02-02,,2026-02-06,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2026-01-29,0.57,VJ10M-V02D,VJ100-16-7,0.66,2,1.32,40,4.76,◎,10,3,600,9,114,64,50,2026-02-04,2026-02-02,,2026-02-06,0,57,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2026-01-29,0.33,VV14M1-V02D-ZZZ,DXT199-20-23-30,2.58,3,7.74,50,5.95,◎,0,2,1200,9,29,4,25,2026-02-03,2026-02-02,,2026-02-10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN
2026-01-28,1.52,PS63B-V01D,S502A61T63X13X20,7.69203,2,15.384,40,4.76,●,18,18,1200,9,124,8,116,2026-02-04,2026-02-02,,2026-02-05,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,VN
2026-01-28,0.22,MSQ50B2-V03D,P6260401-D,6.76,2.03,13.723,50,5.95,〇,2,1,1200,9,1,1,0,2026-02-03,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Dubai
2026-01-28,1.28,CYR32SR-V02D,CYR32E-AX665-30K,0.879,3,2.637,25,2.98,●,10,10,600,9,198,0,198,2026-01-29,2026-02-02,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Dubai
2026-01-28,1.50,XLA40B2-V04B,XLA40-1B-S,12.34,2.035,25.112,60,7.14,●,8,8,1200,14,79,79,0,2026-02-04,2026-02-03,,2026-02-11,0,0,0,0,0,0,1,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,1,0,0,0,2,Dubai
2026-01-28,0.67,APT9-V01E,APTE00-96001042-D,3.11,3,9.33,25,2.98,◎,3,3,1200,9,38,4,34,2026-01-30,2026-02-02,,2026-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,1,Dubai
2026-01-28,1.42,CYR40SR-V01D,CYR40E-AX666-30K,1.087,3,3.261,25,2.98,●,10,10,600,9,153,0,153,2026-01-30,2026-02-02,,2026-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Dubai
2026-01-28,1.42,XLA80B2-V01D,XLA80-1B,30.65,2,61.3,35,4.17,●,12,12,1200,14,46,21,25,2026-02-03,2026-02-03,,2026-02-04,0,0,0,7,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,Dubai
2026-01-28,0.67,MSQ50B2-V04D,P6260401-D,6.76,2.03,13.723,25,2.98,●,14,6,1200,9,41,9,32,2026-02-03,2026-02-02,,2026-02-04,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2026-01-28,1.30,CRQ15B-V02C,P4730002-D,1.98,2.2,4.356,25,2.98,●,14,14,600,9,168,0,168,2026-01-30,2026-02-02,,2026-02-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2026-01-28,1.32,MGPM20B2-V02D,MGP20A-AC893-30K,5.03,3,15.09,50,5.95,●,6,12,1200,9,83,0,83,2026-01-30,2026-02-02,,2026-02-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN
2026-01-28,0.88,MSQ10B5-V02D,P8910102-D,3,2.05,6.15,25,2.98,◎,5,5,1200,9,94,2,92,2026-02-02,2026-02-03,,2026-02-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,Dubai
2026-01-28,0.27,MHZ10B2-V01E,P4811151-MH1,0.632,2,1.264,30,3.57,〇,1,1,600,9,1,1,0,2026-02-02,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,VN
2026-01-28,1.05,CXS10S2-V02E,CXS10A-AS987-20K,1.52,2,3.04,25,2.98,●,16,11,600,9,196,9,187,2026-02-04,2026-02-02,,2026-02-06,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2026-01-28,0.18,CYR25SR-V02D,CYR25E-AX664-30K,0.69,3,2.07,25,2.98,〇,1,1,600,9,1,1,0,2026-01-29,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Dubai
2026-01-28,0.80,SY50M-V02B,SY5000-20-1,4.44,2,8.88,35,4.17,●,9,9,1200,9,107,0,107,2026-01-30,2026-02-02,,2026-02-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2026-01-27,1.45,CQ32C-V01D,S501A61T35X16X30,2.014,3,6.042,40,4.76,●,18,18,600,9,145,0,145,2026-01-28,2026-01-28,,2026-02-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2026-01-27,0.25,CP9632T4-V02D,C9632ABAZ033-30K,2.02,3,6.06,25,2.98,〇,1,1,400,9,1,1,0,2026-02-03,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,VN
2026-01-27,0.33,CP9640T4-V02D,C9640ABAZ034-30K,2.459,3,7.377,25,2.98,〇,1,1,600,9,1,1,0,2026-02-03,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,VN
2026-01-27,1.98,CYR15SR-V02D,CYR15E-AX662-30K,0.482,3,1.446,25,2.98,●,10,11,600,9,396,0,396,2026-01-29,2026-01-28,,2026-01-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Dubai
2026-01-27,1.05,APT6-V01B,APTE00-96000150-D,4.31,3,12.93,45,5.36,●,9,9,1200,9,72,5,67,2026-01-29,2026-01-28,,2026-02-02,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,VN
2026-01-27,0.35,MLU40LB-V01E,MLU40-27-Z0413-K,7.1,2,14.2,35,4.17,〇,1,1,1200,14,1,1,0,2026-02-03,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Dubai
2026-01-27,0.28,CY1S40S-V01D,CYS40K-AJ030-20K,13.424,2,26.848,35,4.17,〇,1,1,1200,14,1,1,0,2026-02-03,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Dubai
2026-01-27,0.25,CP9680T4-V02D,C9680ABAZ037-30K,6.224,3,18.672,35,4.17,〇,1,1,600,14,1,1,0,2026-02-03,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Dubai
2026-01-27,0.63,MSQ30B2-V01S,P6260301-D,5.19,2.07,10.743,35,4.17,●,6,6,1200,9,59,0,59,2026-01-30,2026-01-28,,2026-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Dubai
2026-01-27,1.83,MGPM25B2-V01D,MGP25A-AC894-30K,6.19,3,18.57,40,4.76,●,18,18,1200,9,106,4,102,2026-01-29,2026-01-28,,2026-02-02,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,VN
2026-01-27,2.00,MXS16B-V03D,P3800401B-M,2.6,2,5.2,55,6.55,●,14,14,1200,9,307,13,294,2026-02-04,2026-01-28,,2026-02-09,0,1,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2026-01-27,0.27,MYM25P-V01D,CYP025-32D29449,0.845,2,1.69,25,2.98,●,3,3,600,9,96,1,95,2026-01-29,2026-01-28,,2026-02-03,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2026-01-27,1.57,XLA25B2-V04B,XLA25-1B-S,7.28,2,14.56,35,4.17,●,0,10,1200,9,69,69,0,2026-01-29,2026-01-28,,,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2026-01-26,2.28,PS50B-V01D,S502A61T50X13X27,4.77333,2.7,12.888,35,4.17,●,20,20,1200,9,159,4,155,2026-01-28,2026-01-26,,2026-02-02,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN
2026-01-26,0.68,XLA63B2-V02D,XLA63-1B,25.107,2,50.214,35,4.17,◎,4,4,1200,14,19,2,17,2026-02-06,2026-02-03,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,Dubai
2026-01-26,0.37,XLA80B2-V02D,XLA80-1B,30.65,2,61.3,35,4.17,〇,2,2,1200,14,1,1,0,2026-02-03,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Dubai
2026-01-26,1.50,CM25AH-V01D,C2M025K02-68715B,2.003,3,6.009,60,7.14,●,21,21,600,9,188,1,187,2026-01-28,2026-01-26,,2026-02-02,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN
2026-01-26,0.22,MXS25TB-V02D,P3800602-M-2,4.22,2,8.44,25,2.98,〇,1,1,1200,9,1,1,0,2026-02-03,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,VN
2026-01-26,1.08,CXS20S2-V01E,CXS20A-AS989-20K,2.4,2,4.8,25,2.98,●,14,14,600,9,153,0,153,2026-01-29,2026-01-28,,2026-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2026-01-26,0.97,SY70M-V01B,SY7000-20-1,6.22,2,12.44,35,4.17,●,8,8,1200,9,71,8,63,2026-02-03,2026-01-28,,2026-02-04,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Dubai
2026-01-26,0.53,CRQ15B-V01D,P4730002-D,1.98,2.2,4.356,25,2.98,●,5,4,600,9,48,0,48,2026-01-29,2026-01-28,,2026-01-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2026-01-26,0.32,MSQ30B2-V01S,P6260301-D,5.19,2.07,10.743,35,4.17,〇,2,2,1200,9,1,1,0,2026-01-27,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Dubai
2026-01-26,0.80,CQ50T3-V02B-ZZZ,C2Q50A-AD140A30K,4.15908,3,12.477,25,2.98,●,7,7,1200,9,62,5,57,2026-01-29,2026-01-28,,2026-02-03,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,VN
2026-01-26,0.58,CYR15SR-V02D,CYR15E-AX662-30K,0.482,3,1.446,25,2.98,◎,14,3,600,9,106,0,106,2026-01-28,2026-01-28,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Dubai
2026-01-26,1.37,MXS25TB-V01D,P3800602-M-2,4.22,2,8.44,35,4.17,●,16,16,1200,9,207,7,200,2026-01-29,2026-01-28,,2026-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,Dubai
2026-01-23,1.58,PS50-V01D,S500A61T50X14X30,4.96476,3,14.894,55,6.55,●,16,16,1200,9,111,33,78,2026-01-26,2026-01-26,,2026-01-28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,1,VN
2026-01-23,2.92,CYR32SR-V02D,CYR32E-AX665-30K,0.879,3,2.637,25,2.98,●,18,17,600,9,340,2,338,2026-01-26,2026-01-26,,2026-01-30,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Dubai
2026-01-23,0.25,CY1S32S-V01D,CYS32K-AJ029-20K,9.788,2,19.576,35,4.17,〇,1,1,1200,14,1,1,0,2026-01-26,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Dubai
2026-01-23,2.85,XLA40B2-V04B,XLA40-1B-S,12.34,2.035,25.112,60,7.14,●,20,20,1200,14,199,16,183,2026-01-29,2026-01-28,,2026-02-03,0,0,0,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,Dubai
